report_id,source_type,area_name,latitude,longitude,issue_type,description,people_affected,vulnerable_group,timestamp,attachment,urgency_score
846,Mobile App,Vadodara,22.678816,70.333668,Medical,Shelter issue reported in Vadodara,21,None,2026-04-16 20:47:33,report.pdf,10
847,Call,Surat,22.914285,72.50706,Food,Food issue reported in Surat,99,Elderly,2026-04-15 16:47:33,none,2
848,Call,Rajkot,21.619552,70.74032,Medical,Shelter issue reported in Rajkot,33,Children,2026-04-14 17:47:33,report.pdf,2
849,Mobile App,Rajkot,20.134892,70.477216,Education,Education issue reported in Rajkot,51,Children,2026-04-15 20:47:33,report.pdf,5
850,WhatsApp,Surat,20.175384,71.24455,Medical,Water issue reported in Surat,82,None,2026-04-16 02:47:33,none,2
851,WhatsApp,Rajkot,20.408191,70.945246,Medical,Education issue reported in Rajkot,10,Elderly,2026-04-15 16:47:33,voice.mp3,10
852,Call,Navsari,21.996826,72.015745,Shelter,Water issue reported in Navsari,32,Children,2026-04-16 16:47:33,none,1
853,Mobile App,Ahmedabad,20.458127,71.961494,Food,Shelter issue reported in Ahmedabad,51,Elderly,2026-04-15 18:47:33,report.pdf,6
854,Mobile App,Surat,22.874673,70.805931,Education,Shelter issue reported in Surat,3,Elderly,2026-04-16 10:47:33,voice.mp3,9
855,NGO Report,Navsari,20.235504,71.979195,Medical,Water issue reported in Navsari,1,Elderly,2026-04-16 17:47:33,voice.mp3,5
856,Form,Ahmedabad,22.069967,71.187058,Medical,Medical issue reported in Ahmedabad,95,Children,2026-04-16 03:47:33,none,8
857,NGO Report,Navsari,22.140651,70.148368,Water,Water issue reported in Navsari,79,Women,2026-04-15 19:47:33,none,7
858,Form,Vadodara,22.858301,72.923749,Shelter,Shelter issue reported in Vadodara,18,Disabled,2026-04-14 18:47:33,none,1
859,WhatsApp,Surat,22.918849,71.720623,Education,Food issue reported in Surat,97,None,2026-04-15 00:47:33,voice.mp3,10
860,WhatsApp,Surat,21.248334,70.204417,Education,Education issue reported in Surat,74,Elderly,2026-04-17 00:47:33,none,8
861,WhatsApp,Surat,20.620708,71.855047,Water,Food issue reported in Surat,81,Children,2026-04-16 05:47:33,voice.mp3,10
862,Call,Vadodara,22.166127,71.62434,Water,Water issue reported in Vadodara,40,Elderly,2026-04-16 14:47:33,report.pdf,6
863,Form,Rajkot,22.836075,70.120431,Shelter,Education issue reported in Rajkot,74,Elderly,2026-04-17 07:47:33,report.pdf,5
864,Mobile App,Ahmedabad,22.243663,70.056463,Shelter,Shelter issue reported in Ahmedabad,73,Elderly,2026-04-16 21:47:33,report.pdf,5
865,Mobile App,Rajkot,21.176584,70.287144,Medical,Food issue reported in Rajkot,4,None,2026-04-15 08:47:33,none,3
866,Call,Vadodara,20.783619,70.221085,Education,Food issue reported in Vadodara,17,Women,2026-04-15 15:47:33,report.pdf,8
867,Call,Ahmedabad,22.519865,70.052389,Education,Education issue reported in Ahmedabad,37,Women,2026-04-15 22:47:33,voice.mp3,4
868,WhatsApp,Ahmedabad,22.942826,70.100836,Medical,Food issue reported in Ahmedabad,55,Elderly,2026-04-15 12:47:33,image.jpg,4
869,NGO Report,Ahmedabad,21.700927,71.017493,Medical,Medical issue reported in Ahmedabad,89,Elderly,2026-04-16 19:47:33,report.pdf,4
870,Mobile App,Surat,20.931176,70.452589,Food,Medical issue reported in Surat,68,Women,2026-04-15 13:47:33,report.pdf,1
871,Call,Surat,22.96359,71.539754,Education,Shelter issue reported in Surat,89,Disabled,2026-04-14 14:47:33,image.jpg,8
872,Call,Vadodara,20.45314,72.437366,Water,Water issue reported in Vadodara,58,Children,2026-04-15 15:47:33,report.pdf,4
873,Call,Vadodara,20.55362,72.296771,Education,Food issue reported in Vadodara,35,Elderly,2026-04-14 17:47:33,report.pdf,6
874,Call,Vadodara,20.479503,71.007747,Shelter,Medical issue reported in Vadodara,4,None,2026-04-15 20:47:33,report.pdf,9
875,Form,Rajkot,20.882582,70.436582,Medical,Medical issue reported in Rajkot,71,Disabled,2026-04-15 17:47:33,report.pdf,1
876,WhatsApp,Ahmedabad,21.683542,72.108712,Water,Food issue reported in Ahmedabad,67,Disabled,2026-04-14 19:47:33,none,4
877,Call,Rajkot,21.156061,70.338092,Education,Education issue reported in Rajkot,59,None,2026-04-16 22:47:33,report.pdf,1
878,Mobile App,Vadodara,22.887724,72.009622,Water,Water issue reported in Vadodara,99,Elderly,2026-04-16 05:47:33,report.pdf,9
879,Call,Surat,20.104584,72.627384,Water,Shelter issue reported in Surat,35,Children,2026-04-16 10:47:33,image.jpg,4
880,Mobile App,Ahmedabad,21.49098,70.094172,Food,Food issue reported in Ahmedabad,13,Elderly,2026-04-16 20:47:33,voice.mp3,3
881,Mobile App,Vadodara,20.494198,72.888641,Shelter,Medical issue reported in Vadodara,7,Elderly,2026-04-17 10:47:33,none,4
882,Form,Ahmedabad,21.449576,72.385015,Medical,Food issue reported in Ahmedabad,81,None,2026-04-14 17:47:33,image.jpg,6
883,NGO Report,Navsari,21.60727,70.638345,Food,Food issue reported in Navsari,36,Children,2026-04-15 13:47:33,none,4
884,Form,Rajkot,20.849537,72.753207,Education,Water issue reported in Rajkot,94,None,2026-04-14 19:47:33,report.pdf,4
885,Call,Rajkot,22.032849,72.263518,Shelter,Medical issue reported in Rajkot,17,None,2026-04-14 21:47:33,voice.mp3,2
886,NGO Report,Rajkot,21.975067,72.540615,Water,Medical issue reported in Rajkot,43,Women,2026-04-15 17:47:33,report.pdf,10
887,Form,Navsari,21.241144,72.185284,Water,Shelter issue reported in Navsari,79,Women,2026-04-17 02:47:33,image.jpg,10
888,Mobile App,Vadodara,21.972891,70.581584,Medical,Water issue reported in Vadodara,21,None,2026-04-16 23:47:33,image.jpg,10
889,Call,Rajkot,20.408065,70.114237,Food,Shelter issue reported in Rajkot,46,Children,2026-04-16 22:47:33,voice.mp3,10
890,Call,Ahmedabad,20.277151,70.140331,Education,Water issue reported in Ahmedabad,60,Disabled,2026-04-17 03:47:33,voice.mp3,5
891,Mobile App,Rajkot,22.028043,71.880781,Water,Shelter issue reported in Rajkot,44,Children,2026-04-15 08:47:33,image.jpg,1
892,Mobile App,Ahmedabad,22.753875,71.768236,Medical,Education issue reported in Ahmedabad,86,Elderly,2026-04-16 16:47:33,none,2
893,NGO Report,Ahmedabad,21.634775,72.05973,Education,Water issue reported in Ahmedabad,27,Disabled,2026-04-16 11:47:33,none,9
894,WhatsApp,Vadodara,20.451269,72.137305,Education,Shelter issue reported in Vadodara,89,None,2026-04-15 05:47:33,image.jpg,3
895,Form,Rajkot,20.951936,71.005319,Medical,Medical issue reported in Rajkot,79,None,2026-04-15 02:47:33,voice.mp3,3
896,Form,Vadodara,22.111896,72.115578,Medical,Shelter issue reported in Vadodara,10,Disabled,2026-04-17 06:47:33,image.jpg,10
897,Form,Ahmedabad,21.489595,71.287323,Medical,Food issue reported in Ahmedabad,15,None,2026-04-17 12:47:33,image.jpg,7
898,Mobile App,Vadodara,22.561164,72.984315,Water,Food issue reported in Vadodara,30,Elderly,2026-04-14 22:47:33,voice.mp3,5
899,WhatsApp,Vadodara,22.099194,70.349951,Food,Food issue reported in Vadodara,28,Children,2026-04-17 05:47:33,image.jpg,9
900,Mobile App,Ahmedabad,20.841208,72.078416,Education,Education issue reported in Ahmedabad,85,Disabled,2026-04-14 16:47:33,report.pdf,2
901,Form,Surat,20.083759,71.365714,Shelter,Water issue reported in Surat,48,Elderly,2026-04-16 12:47:33,none,9
902,Call,Ahmedabad,20.635743,72.049824,Medical,Food issue reported in Ahmedabad,11,None,2026-04-16 11:47:33,voice.mp3,2
903,Form,Vadodara,22.72191,70.852312,Medical,Water issue reported in Vadodara,71,None,2026-04-17 01:47:33,voice.mp3,6
904,NGO Report,Rajkot,21.250783,71.352968,Shelter,Medical issue reported in Rajkot,28,Elderly,2026-04-15 14:47:33,none,7
905,WhatsApp,Vadodara,22.614071,72.615648,Medical,Water issue reported in Vadodara,45,Disabled,2026-04-17 13:47:33,voice.mp3,5
906,Form,Ahmedabad,22.107808,70.185922,Food,Education issue reported in Ahmedabad,96,Children,2026-04-14 20:47:33,image.jpg,4
907,NGO Report,Navsari,21.111119,71.147987,Education,Shelter issue reported in Navsari,61,None,2026-04-14 18:47:33,image.jpg,10
908,NGO Report,Surat,20.351682,72.476395,Medical,Medical issue reported in Surat,43,Disabled,2026-04-15 00:47:33,none,6
909,Form,Ahmedabad,22.876877,70.025589,Shelter,Food issue reported in Ahmedabad,50,Disabled,2026-04-16 03:47:33,none,8
910,NGO Report,Ahmedabad,22.899408,71.194317,Water,Food issue reported in Ahmedabad,17,Disabled,2026-04-15 01:47:33,none,3
911,Mobile App,Vadodara,22.779664,70.62518,Shelter,Shelter issue reported in Vadodara,92,Women,2026-04-15 05:47:33,report.pdf,6
912,Call,Vadodara,21.091065,70.281103,Food,Water issue reported in Vadodara,71,None,2026-04-15 07:47:33,image.jpg,6
913,Mobile App,Vadodara,20.359785,71.25051,Shelter,Education issue reported in Vadodara,92,None,2026-04-15 03:47:33,none,6
914,Form,Ahmedabad,20.446549,72.636562,Food,Water issue reported in Ahmedabad,65,Children,2026-04-14 22:47:33,voice.mp3,9
915,WhatsApp,Ahmedabad,21.844509,71.420204,Medical,Education issue reported in Ahmedabad,37,Disabled,2026-04-17 09:47:33,image.jpg,6
916,Form,Ahmedabad,20.3797,71.025078,Food,Food issue reported in Ahmedabad,37,Elderly,2026-04-15 04:47:33,voice.mp3,7
917,NGO Report,Vadodara,21.694558,70.378911,Water,Water issue reported in Vadodara,79,Women,2026-04-14 17:47:33,none,10
918,Mobile App,Rajkot,20.12864,72.246599,Education,Food issue reported in Rajkot,66,Elderly,2026-04-15 07:47:33,report.pdf,6
919,Call,Ahmedabad,21.952768,70.502014,Medical,Food issue reported in Ahmedabad,26,Women,2026-04-16 03:47:33,image.jpg,3
920,NGO Report,Ahmedabad,22.467006,71.922643,Food,Medical issue reported in Ahmedabad,85,Elderly,2026-04-16 12:47:33,none,1
921,Form,Navsari,21.026467,72.252748,Shelter,Food issue reported in Navsari,38,None,2026-04-16 15:47:33,none,3
922,NGO Report,Vadodara,22.639436,70.972443,Shelter,Education issue reported in Vadodara,40,Women,2026-04-16 09:47:33,image.jpg,3
923,WhatsApp,Navsari,22.86646,72.99632,Education,Food issue reported in Navsari,23,None,2026-04-16 01:47:33,none,1
924,WhatsApp,Navsari,22.742488,71.47794,Food,Food issue reported in Navsari,84,Elderly,2026-04-17 03:47:33,report.pdf,1
925,Form,Surat,22.995505,71.612469,Food,Shelter issue reported in Surat,9,None,2026-04-15 07:47:33,image.jpg,10
926,Call,Rajkot,20.956715,70.530173,Education,Medical issue reported in Rajkot,53,Disabled,2026-04-17 13:47:33,report.pdf,4
927,NGO Report,Navsari,22.411658,71.796607,Education,Water issue reported in Navsari,5,Disabled,2026-04-17 05:47:33,none,4
928,Mobile App,Vadodara,20.78087,70.215035,Water,Food issue reported in Vadodara,1,None,2026-04-17 13:47:33,voice.mp3,1
929,Mobile App,Ahmedabad,21.528737,70.397923,Water,Medical issue reported in Ahmedabad,4,Children,2026-04-17 01:47:33,none,5
930,WhatsApp,Vadodara,21.364774,71.642306,Shelter,Medical issue reported in Vadodara,25,Women,2026-04-15 01:47:33,report.pdf,4
931,Form,Navsari,20.09092,70.663202,Food,Education issue reported in Navsari,36,Elderly,2026-04-16 10:47:33,voice.mp3,1
932,Call,Navsari,22.278068,72.018645,Water,Water issue reported in Navsari,90,Women,2026-04-16 04:47:33,voice.mp3,10
933,Form,Surat,21.060679,72.763105,Education,Food issue reported in Surat,92,Elderly,2026-04-16 14:47:33,report.pdf,3
934,NGO Report,Surat,22.952552,72.539528,Water,Food issue reported in Surat,74,Children,2026-04-17 03:47:33,image.jpg,2
935,Mobile App,Navsari,20.006749,70.335157,Shelter,Shelter issue reported in Navsari,52,Women,2026-04-15 08:47:33,none,7
936,Call,Navsari,21.846671,70.340018,Water,Food issue reported in Navsari,84,Elderly,2026-04-15 03:47:33,image.jpg,10
937,NGO Report,Vadodara,21.56926,72.659458,Shelter,Education issue reported in Vadodara,15,Children,2026-04-17 06:47:33,image.jpg,6
938,NGO Report,Surat,20.615941,72.335968,Shelter,Education issue reported in Surat,93,Children,2026-04-17 12:47:33,image.jpg,2
939,Mobile App,Vadodara,20.924325,71.447513,Water,Water issue reported in Vadodara,73,Disabled,2026-04-17 01:47:33,voice.mp3,9
940,Call,Rajkot,22.341895,70.439975,Shelter,Shelter issue reported in Rajkot,54,Elderly,2026-04-17 14:47:33,report.pdf,8
941,WhatsApp,Surat,22.435376,70.316428,Education,Medical issue reported in Surat,38,None,2026-04-16 06:47:33,voice.mp3,7
942,Mobile App,Vadodara,22.831242,70.943968,Education,Water issue reported in Vadodara,63,Children,2026-04-15 08:47:33,voice.mp3,3
943,Call,Vadodara,20.531904,70.373059,Education,Shelter issue reported in Vadodara,91,None,2026-04-17 07:47:33,none,2
944,Mobile App,Navsari,20.019381,71.970853,Food,Food issue reported in Navsari,54,Children,2026-04-16 13:47:33,none,9
945,Call,Ahmedabad,20.56605,72.260594,Medical,Medical issue reported in Ahmedabad,27,Elderly,2026-04-14 17:47:33,none,3
946,Form,Navsari,21.55323,70.636728,Food,Food issue reported in Navsari,86,Women,2026-04-15 10:47:33,voice.mp3,4
947,Call,Ahmedabad,22.479048,70.224083,Education,Food issue reported in Ahmedabad,88,None,2026-04-16 19:47:33,report.pdf,6
948,WhatsApp,Vadodara,20.275962,71.873137,Water,Medical issue reported in Vadodara,2,Children,2026-04-15 21:47:33,image.jpg,6
949,Form,Rajkot,20.015555,70.917001,Food,Medical issue reported in Rajkot,27,Elderly,2026-04-16 04:47:33,image.jpg,6
950,Mobile App,Surat,20.258839,70.536865,Shelter,Medical issue reported in Surat,70,Women,2026-04-14 22:47:33,voice.mp3,2
951,Call,Navsari,20.301496,70.980825,Water,Water issue reported in Navsari,98,Disabled,2026-04-16 08:47:33,report.pdf,9
952,Form,Vadodara,21.32348,70.447409,Shelter,Shelter issue reported in Vadodara,55,Disabled,2026-04-14 16:47:33,voice.mp3,1
953,WhatsApp,Surat,22.818989,70.009462,Education,Water issue reported in Surat,25,Disabled,2026-04-16 12:47:33,image.jpg,7
954,WhatsApp,Vadodara,20.705561,72.972638,Shelter,Water issue reported in Vadodara,11,Disabled,2026-04-15 22:47:33,voice.mp3,2
955,Form,Vadodara,21.457041,71.112342,Shelter,Shelter issue reported in Vadodara,57,Disabled,2026-04-17 09:47:33,image.jpg,5
956,NGO Report,Rajkot,21.492881,70.185723,Water,Food issue reported in Rajkot,33,Women,2026-04-14 22:47:33,voice.mp3,8
957,WhatsApp,Navsari,20.508834,71.896597,Food,Education issue reported in Navsari,21,Children,2026-04-16 13:47:33,report.pdf,8
958,WhatsApp,Vadodara,22.856528,71.627309,Water,Shelter issue reported in Vadodara,13,Children,2026-04-16 01:47:33,voice.mp3,7
959,Form,Navsari,21.137628,71.673104,Education,Education issue reported in Navsari,82,Elderly,2026-04-16 13:47:33,none,6
960,Form,Ahmedabad,21.967884,72.630364,Food,Medical issue reported in Ahmedabad,14,Disabled,2026-04-16 13:47:33,none,7
961,NGO Report,Navsari,22.708162,72.516271,Shelter,Education issue reported in Navsari,24,Children,2026-04-17 08:47:33,none,8
962,Call,Vadodara,21.633785,70.185705,Water,Water issue reported in Vadodara,64,Elderly,2026-04-15 18:47:33,voice.mp3,6
963,WhatsApp,Vadodara,22.802082,70.054312,Food,Food issue reported in Vadodara,9,Disabled,2026-04-16 22:47:33,none,10
964,Call,Navsari,20.011317,72.24962,Water,Education issue reported in Navsari,90,Elderly,2026-04-15 02:47:33,none,6
965,Mobile App,Navsari,22.514197,71.225186,Water,Food issue reported in Navsari,31,Women,2026-04-17 12:47:33,none,1
966,Mobile App,Surat,22.947075,70.539197,Medical,Shelter issue reported in Surat,70,Women,2026-04-15 07:47:33,voice.mp3,10
967,WhatsApp,Vadodara,20.829062,71.457752,Food,Shelter issue reported in Vadodara,60,Elderly,2026-04-14 17:47:33,none,9
968,Call,Rajkot,20.902436,71.333096,Food,Shelter issue reported in Rajkot,84,Elderly,2026-04-15 13:47:33,none,1
969,NGO Report,Ahmedabad,22.651021,72.426633,Food,Education issue reported in Ahmedabad,73,Elderly,2026-04-14 20:47:33,none,5
970,Call,Vadodara,20.475426,72.892182,Education,Shelter issue reported in Vadodara,3,Children,2026-04-17 12:47:33,voice.mp3,4
971,Call,Vadodara,20.597689,71.483934,Medical,Shelter issue reported in Vadodara,24,Disabled,2026-04-15 10:47:33,none,7
972,WhatsApp,Navsari,20.109569,70.054547,Food,Education issue reported in Navsari,19,Children,2026-04-15 02:47:33,none,10
973,NGO Report,Rajkot,22.466298,70.683705,Water,Water issue reported in Rajkot,12,Children,2026-04-15 22:47:33,none,5
974,Form,Ahmedabad,20.067758,71.130628,Food,Medical issue reported in Ahmedabad,15,Women,2026-04-15 10:47:33,image.jpg,9
975,Form,Ahmedabad,21.005056,71.938056,Shelter,Food issue reported in Ahmedabad,25,Children,2026-04-14 19:47:33,image.jpg,2
976,Mobile App,Surat,21.119103,70.3378,Education,Food issue reported in Surat,30,Women,2026-04-16 04:47:33,voice.mp3,1
977,Call,Vadodara,22.715909,71.402885,Medical,Shelter issue reported in Vadodara,25,Disabled,2026-04-15 04:47:33,none,9
978,WhatsApp,Ahmedabad,21.777352,70.336046,Food,Medical issue reported in Ahmedabad,10,Women,2026-04-17 01:47:33,image.jpg,9
979,WhatsApp,Surat,21.620067,72.722132,Medical,Education issue reported in Surat,85,None,2026-04-15 16:47:33,report.pdf,7
980,NGO Report,Rajkot,22.350325,71.84536,Medical,Water issue reported in Rajkot,82,Elderly,2026-04-16 01:47:33,voice.mp3,2
981,Form,Vadodara,21.267436,72.467497,Medical,Education issue reported in Vadodara,96,Women,2026-04-16 09:47:33,voice.mp3,8
982,Form,Rajkot,22.000216,72.878324,Shelter,Food issue reported in Rajkot,47,Elderly,2026-04-17 04:47:33,report.pdf,10
983,Mobile App,Navsari,20.251067,72.849837,Food,Food issue reported in Navsari,57,Women,2026-04-17 12:47:33,report.pdf,4
984,Call,Ahmedabad,21.852447,70.561309,Medical,Medical issue reported in Ahmedabad,37,Children,2026-04-17 02:47:33,none,8
985,Call,Vadodara,22.907112,72.210743,Education,Education issue reported in Vadodara,82,Children,2026-04-14 22:47:33,image.jpg,8
986,NGO Report,Surat,21.863462,70.314183,Medical,Water issue reported in Surat,98,None,2026-04-17 08:47:33,none,7
987,WhatsApp,Surat,21.125085,72.490559,Food,Water issue reported in Surat,50,Children,2026-04-16 08:47:33,image.jpg,9
988,Mobile App,Vadodara,20.095696,70.705233,Shelter,Food issue reported in Vadodara,47,Disabled,2026-04-14 14:47:33,report.pdf,1
989,Mobile App,Surat,21.202483,70.862655,Medical,Water issue reported in Surat,24,Disabled,2026-04-14 21:47:33,image.jpg,6
990,WhatsApp,Rajkot,20.732524,72.556543,Education,Water issue reported in Rajkot,57,Women,2026-04-17 08:47:33,voice.mp3,9
991,Form,Rajkot,22.293309,71.508401,Water,Food issue reported in Rajkot,9,None,2026-04-15 03:47:33,none,7
992,Call,Vadodara,20.425687,70.675773,Education,Food issue reported in Vadodara,89,None,2026-04-16 08:47:33,report.pdf,10
993,Call,Ahmedabad,21.297592,70.251452,Shelter,Shelter issue reported in Ahmedabad,69,None,2026-04-16 15:47:33,image.jpg,5
994,Call,Navsari,21.921088,72.704279,Food,Food issue reported in Navsari,94,Elderly,2026-04-16 22:47:33,image.jpg,10
995,Mobile App,Navsari,20.595107,71.421083,Medical,Medical issue reported in Navsari,84,Children,2026-04-17 09:47:33,image.jpg,4
996,Mobile App,Ahmedabad,20.286819,70.302499,Shelter,Education issue reported in Ahmedabad,55,Women,2026-04-16 03:47:33,report.pdf,6
997,NGO Report,Rajkot,21.922017,72.110076,Shelter,Education issue reported in Rajkot,69,Children,2026-04-16 01:47:33,report.pdf,3
998,NGO Report,Ahmedabad,20.691355,71.523949,Medical,Food issue reported in Ahmedabad,44,Children,2026-04-16 15:47:33,image.jpg,9
999,Mobile App,Navsari,20.597779,70.887512,Medical,Food issue reported in Navsari,98,Children,2026-04-16 05:47:33,report.pdf,10
1000,Mobile App,Vadodara,22.931629,70.009948,Education,Medical issue reported in Vadodara,43,Elderly,2026-04-14 19:47:33,none,2
